 ±º‰¥¡,CH1-æ‡¿Î1
1199.35535,0.048273
1199.35635,0.048311
1199.35735,0.048217
1199.35835,0.048044
1199.35935,0.047818
1199.36035,0.047539
1199.36135,0.047205
1199.36235,0.046817
1199.36335,0.046399
1199.36435,0.045994
1199.36535,0.045609
1199.36635,0.045238
1199.36735,0.044876
1199.36835,0.044462
1199.36935,0.044036
1199.37035,0.04362
1199.37135,0.043229
1199.37235,0.042905
1199.37335,0.042636
1199.37435,0.042394
1199.37535,0.042153
1199.37635,0.041893
1199.37735,0.041645
1199.37835,0.041435
1199.37935,0.041311
1199.38035,0.041208
1199.38135,0.041153
1199.38235,0.041118
1199.38335,0.041089
1199.38435,0.041116
1199.38535,0.04115
1199.38635,0.041191
1199.38735,0.041242
1199.38835,0.041258
1199.38935,0.041245
1199.39035,0.04121
1199.39135,0.041191
1199.39235,0.041222
1199.39335,0.041283
1199.39435,0.041341
1199.39535,0.041354
1199.39635,0.041355
1199.39735,0.041347
1199.39835,0.041348
1199.39935,0.041387
1199.40035,0.04141
1199.40135,0.041439
1199.40235,0.041467
1199.40335,0.041492
1199.40435,0.041524
1199.40535,0.041543
1199.40635,0.041556
1199.40735,0.041543
1199.40835,0.041497
1199.40935,0.04141
1199.41035,0.041295
1199.41135,0.041171
1199.41235,0.041011
1199.41335,0.040793
1199.41435,0.040483
1199.41535,0.040071
1199.41635,0.039612
1199.41735,0.039129
1199.41835,0.038639
1199.41935,0.038098
1199.42035,0.037483
1199.42135,0.036803
1199.42235,0.036106
1199.42335,0.03543
1199.42435,0.034797
1199.42535,0.034212
1199.42635,0.033637
1199.42735,0.03306
1199.42835,0.032505
1199.42935,0.03201
1199.43035,0.031652
1199.43135,0.031437
1199.43235,0.031354
1199.43335,0.031351
1199.43435,0.031397
1199.43535,0.031526
1199.43635,0.031803
1199.43735,0.032271
1199.43835,0.032896
1199.43935,0.033623
1199.44035,0.034409
1199.44135,0.035232
1199.44235,0.036133
1199.44335,0.037118
1199.44435,0.038189
1199.44535,0.039305
1199.44635,0.040387
1199.44735,0.04142
1199.44835,0.042401
1199.44935,0.043359
1199.45035,0.044306
1199.45135,0.045202
1199.45235,0.046016
1199.45335,0.04668
1199.45435,0.047191
1199.45535,0.047571
1199.45635,0.047827
1199.45735,0.047975
1199.45835,0.048014
1199.45935,0.047945
1199.46035,0.04774
1199.46135,0.047424
1199.46235,0.047051
1199.46335,0.046615
1199.46435,0.046118
1199.46535,0.045548
1199.46635,0.044921
1199.46735,0.044282
1199.46835,0.043622
1199.46935,0.042955
1199.47035,0.042288
1199.47135,0.041635
1199.47235,0.041022
1199.47335,0.040462
1199.47435,0.039929
1199.47535,0.039424
1199.47635,0.038959
1199.47735,0.038561
1199.47835,0.038208
1199.47935,0.037896
1199.48035,0.037623
1199.48135,0.0374
1199.48235,0.037213
1199.48335,0.037064
1199.48435,0.036954
1199.48535,0.036903
1199.48635,0.036885
1199.48735,0.036889
1199.48835,0.036907
1199.48935,0.036933
1199.49035,0.036979
1199.49135,0.037068
1199.49235,0.037187
1199.49335,0.037272
1199.49435,0.037302
1199.49535,0.037297
1199.49635,0.0373
1199.49735,0.037375
1199.49835,0.037508
1199.49935,0.037586
1199.50035,0.037561
1199.50135,0.037449
1199.50235,0.037348
1199.50335,0.037355
1199.50435,0.03746
1199.50535,0.03754
1199.50635,0.037501
1199.50735,0.037343
1199.50835,0.037185
1199.50935,0.037162
1199.51035,0.037315
1199.51135,0.037566
1199.51235,0.037794
1199.51335,0.037927
1199.51435,0.037985
1199.51535,0.038125
1199.51635,0.038443
1199.51735,0.038938
1199.51835,0.039503
1199.51935,0.039944
1199.52035,0.04023
1199.52135,0.040489
1199.52235,0.040927
1199.52335,0.041607
1199.52435,0.042414
1199.52535,0.04311
1199.52635,0.043549
1199.52735,0.043698
1199.52835,0.043721
1199.52935,0.043769
1199.53035,0.043852
1199.53135,0.043831
1199.53235,0.04349
1199.53335,0.042662
1199.53435,0.041493
1199.53535,0.040268
1199.53635,0.039157
1199.53735,0.038287
1199.53835,0.037457
1199.53935,0.036477
1199.54035,0.035361
1199.54135,0.034336
1199.54235,0.033531
1199.54335,0.033003
1199.54435,0.032657
1199.54535,0.03235
1199.54635,0.032078
1199.54735,0.031922
1199.54835,0.032059
1199.54935,0.0326
1199.55035,0.033445
1199.55135,0.034442
1199.55235,0.035464
1199.55335,0.036374
1199.55435,0.037229
1199.55535,0.038116
1199.55635,0.039062
1199.55735,0.040024
1199.55835,0.040984
1199.55935,0.041957
1199.56035,0.04291
1199.56135,0.043834
1199.56235,0.044748
1199.56335,0.045682
1199.56435,0.046618
1199.56535,0.047553
1199.56635,0.048447
1199.56735,0.049292
1199.56835,0.050065
1199.56935,0.050773
1199.57035,0.051437
1199.57135,0.052057
1199.57235,0.052599
1199.57335,0.053021
1199.57435,0.053353
1199.57535,0.053624
1199.57635,0.053866
1199.57735,0.05409
1199.57835,0.05426
1199.57935,0.054354
1199.58035,0.054362
1199.58135,0.054313
1199.58235,0.054228
1199.58335,0.054087
1199.58435,0.053935
1199.58535,0.053748
1199.58635,0.053526
1199.58735,0.053261
1199.58835,0.052978
1199.58935,0.05268
1199.59035,0.052325
1199.59135,0.051908
1199.59235,0.051449
1199.59335,0.050934
1199.59435,0.050395
1199.59535,0.049839
1199.59635,0.049267
1199.59735,0.048681
1199.59835,0.048081
1199.59935,0.047481
1199.60035,0.046845
1199.60135,0.046209
1199.60235,0.045578
1199.60335,0.044966
1199.60435,0.04434
1199.60535,0.043705
1199.60635,0.043107
1199.60735,0.042571
1199.60835,0.042066
1199.60935,0.041577
1199.61035,0.04108
1199.61135,0.040601
1199.61235,0.040172
1199.61335,0.039819
1199.61435,0.039512
1199.61535,0.039227
1199.61635,0.038989
1199.61735,0.038769
1199.61835,0.038595
1199.61935,0.03845
1199.62035,0.038361
1199.62135,0.038327
1199.62235,0.038315
1199.62335,0.038322
1199.62435,0.038363
1199.62535,0.038444
1199.62635,0.038579
1199.62735,0.038739
1199.62835,0.03893
1199.62935,0.039117
1199.63035,0.039333
1199.63135,0.039576
1199.63235,0.039823
1199.63335,0.040094
1199.63435,0.04036
1199.63535,0.040619
1199.63635,0.040868
1199.63735,0.041125
1199.63835,0.041405
1199.63935,0.041689
1199.64035,0.041955
1199.64135,0.042207
1199.64235,0.042425
1199.64335,0.042641
1199.64435,0.042835
1199.64535,0.043028
1199.64635,0.043182
1199.64735,0.043299
1199.64835,0.043373
1199.64935,0.043423
1199.65035,0.043465
1199.65135,0.043524
1199.65235,0.043588
1199.65335,0.043616
1199.65435,0.043616
1199.65535,0.043584
1199.65635,0.043538
1199.65735,0.043499
1199.65835,0.043462
1199.65935,0.043407
1199.66035,0.043343
1199.66135,0.043241
1199.66235,0.043115
1199.66335,0.043003
1199.66435,0.042916
1199.66535,0.042838
1199.66635,0.042755
1199.66735,0.042652
1199.66835,0.042532
1199.66935,0.042445
1199.67035,0.0424
1199.67135,0.042392
1199.67235,0.042418
1199.67335,0.042448
1199.67435,0.04251
1199.67535,0.042587
1199.67635,0.042684
1199.67735,0.042795
1199.67835,0.042937
1199.67935,0.043084
1199.68035,0.043233
1199.68135,0.043371
1199.68235,0.043498
1199.68335,0.043633
1199.68435,0.043771
1199.68535,0.043888
1199.68635,0.043961
1199.68735,0.043991
1199.68835,0.043984
1199.68935,0.043962
1199.69035,0.043941
1199.69135,0.043946
1199.69235,0.04395
1199.69335,0.043969
1199.69435,0.043975
1199.69535,0.043996
1199.69635,0.04404
1199.69735,0.04413
1199.69835,0.044238
1199.69935,0.044367
1199.70035,0.044504
1199.70135,0.044667
1199.70235,0.04487
1199.70335,0.045101
1199.70435,0.045362
1199.70535,0.045647
1199.70635,0.045942
1199.70735,0.046212
1199.70835,0.046462
1199.70935,0.046665
1199.71035,0.046852
1199.71135,0.047017
1199.71235,0.04717
1199.71335,0.04728
1199.71435,0.047326
1199.71535,0.047301
1199.71635,0.047218
1199.71735,0.047123
1199.71835,0.047054
1199.71935,0.04701
1199.72035,0.046934
1199.72135,0.046808
1199.72235,0.046605
1199.72335,0.04639
1199.72435,0.046212
1199.72535,0.046118
1199.72635,0.046062
1199.72735,0.046003
1199.72835,0.045919
1199.72935,0.045825
1199.73035,0.045781
1199.73135,0.045795
1199.73235,0.045864
1199.73335,0.045922
1199.73435,0.045911
1199.73535,0.045839
1199.73635,0.045763
1199.73735,0.045707
1199.73835,0.045668
1199.73935,0.045615
1199.74035,0.045495
1199.74135,0.045293
1199.74235,0.045044
1199.74335,0.044779
1199.74435,0.044505
1199.74535,0.044231
1199.74635,0.043948
1199.74735,0.04364
1199.74835,0.043312
1199.74935,0.042974
1199.75035,0.042649
1199.75135,0.042335
1199.75235,0.042048
1199.75335,0.041788
1199.75435,0.041547
1199.75535,0.04132
1199.75635,0.041146
1199.75735,0.040999
1199.75835,0.040877
1199.75935,0.040768
1199.76035,0.040683
1199.76135,0.040626
1199.76235,0.040584
1199.76335,0.040543
1199.76435,0.040504
1199.76535,0.040451
1199.76635,0.040378
1199.76735,0.040305
1199.76835,0.040224
1199.76935,0.04013
1199.77035,0.040044
1199.77135,0.039956
1199.77235,0.03984
1199.77335,0.039711
1199.77435,0.039583
1199.77535,0.039473
1199.77635,0.03937
1199.77735,0.039257
1199.77835,0.039165
1199.77935,0.039085
1199.78035,0.039037
1199.78135,0.039028
1199.78235,0.039065
1199.78335,0.03912
1199.78435,0.039188
1199.78535,0.039294
1199.78635,0.039425
1199.78735,0.039582
1199.78835,0.039715
1199.78935,0.039851
1199.79035,0.040023
1199.79135,0.040234
1199.79235,0.040472
1199.79335,0.040728
1199.79435,0.040979
1199.79535,0.041228
1199.79635,0.041455
1199.79735,0.041712
1199.79835,0.042027
1199.79935,0.042413
1199.80035,0.042857
1199.80135,0.043321
1199.80235,0.043821
1199.80335,0.044397
1199.80435,0.0451
1199.80535,0.045881
1199.80635,0.046684
1199.80735,0.04748
1199.80835,0.048289
1199.80935,0.049119
1199.81035,0.049979
1199.81135,0.050877
1199.81235,0.051825
1199.81335,0.052747
1199.81435,0.053605
1199.81535,0.054388
1199.81635,0.055101
1199.81735,0.055772
1199.81835,0.056379
1199.81935,0.056866
1199.82035,0.05721
1199.82135,0.057468
1199.82235,0.057648
1199.82335,0.057731
1199.82435,0.057717
1199.82535,0.057597
1199.82635,0.057371
1199.82735,0.057055
1199.82835,0.056628
1199.82935,0.056126
1199.83035,0.055535
1199.83135,0.054884
1199.83235,0.054206
1199.83335,0.053495
1199.83435,0.052754
1199.83535,0.052009
1199.83635,0.051282
1199.83735,0.050547
1199.83835,0.049829
1199.83935,0.049162
1199.84035,0.048533
1199.84135,0.047965
1199.84235,0.047435
1199.84335,0.046964
1199.84435,0.046579
1199.84535,0.046261
1199.84635,0.046023
1199.84735,0.045828
1199.84835,0.045641
1199.84935,0.045482
1199.85035,0.045389
1199.85135,0.045348
1199.85235,0.045359
1199.85335,0.045412
1199.85435,0.04547
1199.85535,0.045537
1199.85635,0.045596
1199.85735,0.045643
1199.85835,0.045696
1199.85935,0.045731
1199.86035,0.045746
1199.86135,0.045737
1199.86235,0.045687
1199.86335,0.045629
1199.86435,0.045564
1199.86535,0.045484
1199.86635,0.045362
1199.86735,0.045221
1199.86835,0.045059
1199.86935,0.044861
1199.87035,0.044654
1199.87135,0.044423
1199.87235,0.044229
1199.87335,0.044084
1199.87435,0.043983
1199.87535,0.043904
1199.87635,0.043817
1199.87735,0.043711
1199.87835,0.043591
1199.87935,0.04348
1199.88035,0.04342
1199.88135,0.043404
1199.88235,0.043437
1199.88335,0.043467
1199.88435,0.043453
1199.88535,0.043443
1199.88635,0.043443
1199.88735,0.043492
1199.88835,0.043554
1199.88935,0.043623
1199.89035,0.043704
1199.89135,0.043792
1199.89235,0.043905
1199.89335,0.044073
1199.89435,0.044305
1199.89535,0.044589
1199.89635,0.0449
1199.89735,0.045218
1199.89835,0.04553
1199.89935,0.045855
1199.90035,0.046234
1199.90135,0.04666
1199.90235,0.047115
1199.90335,0.047562
1199.90435,0.047995
1199.90535,0.048418
1199.90635,0.048801
1199.90735,0.049179
1199.90835,0.049543
1199.90935,0.049859
1199.91035,0.050139
1199.91135,0.050373
1199.91235,0.050544
1199.91335,0.050666
1199.91435,0.050754
1199.91535,0.050812
1199.91635,0.050825
1199.91735,0.0508
1199.91835,0.050763
1199.91935,0.050697
1199.92035,0.050614
1199.92135,0.050484
1199.92235,0.050339
1199.92335,0.050182
1199.92435,0.049989
1199.92535,0.049792
1199.92635,0.049557
1199.92735,0.049282
1199.92835,0.048946
1199.92935,0.048549
1199.93035,0.048083
1199.93135,0.047561
1199.93235,0.046981
1199.93335,0.046316
1199.93435,0.045554
1199.93535,0.044731
1199.93635,0.043865
1199.93735,0.042968
1199.93835,0.042042
1199.93935,0.041064
1199.94035,0.040072
1199.94135,0.039054
1199.94235,0.038035
1199.94335,0.037023
1199.94435,0.036044
1199.94535,0.035106
1199.94635,0.034228
1199.94735,0.03343
1199.94835,0.032699
1199.94935,0.032074
1199.95035,0.031574
1199.95135,0.031178
1199.95235,0.030911
1199.95335,0.030779
1199.95435,0.03079
1199.95535,0.030958
1199.95635,0.031264
1199.95735,0.031719
1199.95835,0.032292
1199.95935,0.032988
1199.96035,0.033816
1199.96135,0.034753
1199.96235,0.035774
1199.96335,0.03685
1199.96435,0.038004
1199.96535,0.039196
1199.96635,0.040415
1199.96735,0.041647
1199.96835,0.042859
1199.96935,0.044018
1199.97035,0.045094
1199.97135,0.04609
1199.97235,0.047015
1199.97335,0.047866
1199.97435,0.048649
1199.97535,0.049343
1199.97635,0.049929
1199.97735,0.050431
1199.97835,0.050851
1199.97935,0.051174
1199.98035,0.051405
1199.98135,0.051568
1199.98235,0.051617
1199.98335,0.051575
1199.98435,0.051439
1199.98535,0.051246
1199.98635,0.051019
1199.98735,0.050752
1199.98835,0.050454
1199.98935,0.050111
1199.99035,0.049746
1199.99135,0.049389
1199.99235,0.049063
1199.99335,0.048741
1199.99435,0.048417
1199.99535,0.04812
1199.99635,0.047853
1199.99735,0.047596
1199.99835,0.047379
1199.99935,0.047198
1200.00035,0.047047
1200.00135,0.046923
1200.00235,0.046833
1200.00335,0.046777
1200.00435,0.046727
1200.00535,0.046694
1200.00635,0.046688
1200.00735,0.046679
1200.00835,0.046657
1200.00935,0.04663
1200.01035,0.046611
1200.01135,0.046582
1200.01235,0.046542
1200.01335,0.046491
1200.01435,0.04642
1200.01535,0.04636
1200.01635,0.046298
1200.01735,0.046236
1200.01835,0.046164
1200.01935,0.046099
1200.02035,0.046053
1200.02135,0.046035
1200.02235,0.046033
1200.02335,0.046033
1200.02435,0.046039
1200.02535,0.046053
1200.02635,0.046081
1200.02735,0.046111
1200.02835,0.046146
1200.02935,0.046189
1200.03035,0.046252
1200.03135,0.046305
1200.03235,0.046363
1200.03335,0.046408
1200.03435,0.046432
1200.03535,0.046411
1200.03635,0.046374
1200.03735,0.046309
1200.03835,0.046212
1200.03935,0.046093
1200.04035,0.045947
1200.04135,0.045774
1200.04235,0.045599
1200.04335,0.045421
1200.04435,0.04523
1200.04535,0.045009
1200.04635,0.044771
1200.04735,0.044518
1200.04835,0.044281
1200.04935,0.044076
1200.05035,0.043898
1200.05135,0.043742
1200.05235,0.043588
1200.05335,0.043468
1200.05435,0.043392
1200.05535,0.043391
1200.05635,0.043447
1200.05735,0.043537
1200.05835,0.043618
1200.05935,0.043723
1200.06035,0.043883
1200.06135,0.044116
1200.06235,0.044406
1200.06335,0.044733
1200.06435,0.045058
1200.06535,0.045378
1200.06635,0.045689
1200.06735,0.046008
1200.06835,0.046326
1200.06935,0.046609
1200.07035,0.046838
1200.07135,0.046987
1200.07235,0.047093
1200.07335,0.047165
1200.07435,0.047236
1200.07535,0.047285
1200.07635,0.047267
1200.07735,0.04717
1200.07835,0.04704
1200.07935,0.046897
1200.08035,0.046762
1200.08135,0.046591
1200.08235,0.046371
1200.08335,0.046111
1200.08435,0.045873
1200.08535,0.045657
1200.08635,0.045486
1200.08735,0.045354
1200.08835,0.045262
1200.08935,0.045219
1200.09035,0.045219
1200.09135,0.045278
1200.09235,0.045384
1200.09335,0.045572
1200.09435,0.045788
1200.09535,0.046031
1200.09635,0.046291
1200.09735,0.046579
1200.09835,0.046925
1200.09935,0.047308
1200.10035,0.047675
1200.10135,0.048025
1200.10235,0.048312
1200.10335,0.048563
1200.10435,0.048794
1200.10535,0.049001
1200.10635,0.049163
1200.10735,0.049227
1200.10835,0.049229
1200.10935,0.049179
1200.11035,0.049109
1200.11135,0.04901
1200.11235,0.048853
1200.11335,0.048632
1200.11435,0.048328
1200.11535,0.048
1200.11635,0.047659
1200.11735,0.047319
1200.11835,0.04699
1200.11935,0.046649
1200.12035,0.04625
1200.12135,0.045837
1200.12235,0.045411
1200.12335,0.044974
1200.12435,0.044497
1200.12535,0.043991
1200.12635,0.04346
1200.12735,0.042925
1200.12835,0.042412
1200.12935,0.041919
1200.13035,0.041443
1200.13135,0.040943
1200.13235,0.040445
1200.13335,0.039993
1200.13435,0.039597
1200.13535,0.039267
1200.13635,0.039007
1200.13735,0.038805
1200.13835,0.038668
1200.13935,0.038652
1200.14035,0.038757
1200.14135,0.038955
1200.14235,0.039211
1200.14335,0.039498
1200.14435,0.039813
1200.14535,0.040163
1200.14635,0.040592
1200.14735,0.041049
1200.14835,0.041539
1200.14935,0.041976
1200.15035,0.04237
1200.15135,0.042725
1200.15235,0.043025
1200.15335,0.043262
1200.15435,0.043431
1200.15535,0.04352
1200.15635,0.043555
1200.15735,0.043575
1200.15835,0.043576
1200.15935,0.04355
1200.16035,0.043493
1200.16135,0.043403
1200.16235,0.043304
1200.16335,0.043291
1200.16435,0.043341
1200.16535,0.043434
1200.16635,0.04354
1200.16735,0.043659
1200.16835,0.04384
1200.16935,0.044079
1200.17035,0.04436
1200.17135,0.044664
1200.17235,0.044964
1200.17335,0.04522
1200.17435,0.045482
1200.17535,0.045761
1200.17635,0.046059
1200.17735,0.046384
1200.17835,0.046683
1200.17935,0.046909
1200.18035,0.047052
1200.18135,0.04716
1200.18235,0.047266
1200.18335,0.047354
1200.18435,0.047403
1200.18535,0.047419
1200.18635,0.047419
1200.18735,0.0474
1200.18835,0.047391
1200.18935,0.047417
1200.19035,0.04747
1200.19135,0.04756
1200.19235,0.047673
1200.19335,0.047834
1200.19435,0.048085
1200.19535,0.048445
1200.19635,0.048916
1200.19735,0.049432
1200.19835,0.049981
1200.19935,0.050581
1200.20035,0.051255
1200.20135,0.052
1200.20235,0.052788
1200.20335,0.053595
1200.20435,0.054399
1200.20535,0.055193
1200.20635,0.055997
1200.20735,0.056837
1200.20835,0.057678
1200.20935,0.058453
1200.21035,0.059043
1200.21135,0.059461
1200.21235,0.059792
1200.21335,0.060162
1200.21435,0.060533
1200.21535,0.060837
1200.21635,0.061008
1200.21735,0.061053
1200.21835,0.06102
1200.21935,0.06096
1200.22035,0.060834
1200.22135,0.060605
1200.22235,0.060288
1200.22335,0.059868
1200.22435,0.059386
1200.22535,0.05887
1200.22635,0.058366
1200.22735,0.057878
1200.22835,0.057347
1200.22935,0.056732
1200.23035,0.056064
1200.23135,0.0554
1200.23235,0.054779
1200.23335,0.054173
1200.23435,0.053599
1200.23535,0.053056
1200.23635,0.052592
1200.23735,0.052196
1200.23835,0.051818
1200.23935,0.051455
1200.24035,0.051133
1200.24135,0.050897
1200.24235,0.050764
1200.24335,0.050697
1200.24435,0.050651
1200.24535,0.05065
1200.24635,0.050718
1200.24735,0.050879
1200.24835,0.051126
1200.24935,0.051486
1200.25035,0.05191
1200.25135,0.052406
1200.25235,0.052971
1200.25335,0.053634
1200.25435,0.054376
1200.25535,0.055167
1200.25635,0.055988
1200.25735,0.056837
1200.25835,0.057696
1200.25935,0.058554
1200.26035,0.059411
1200.26135,0.060242
1200.26235,0.061012
1200.26335,0.061708
1200.26435,0.062319
1200.26535,0.062838
1200.26635,0.063275
1200.26735,0.063616
1200.26835,0.063859
1200.26935,0.063987
1200.27035,0.064022
1200.27135,0.063982
1200.27235,0.063864
1200.27335,0.063662
1200.27435,0.063425
1200.27535,0.063147
1200.27635,0.062868
1200.27735,0.062578
1200.27835,0.06229
1200.27935,0.061975
1200.28035,0.061645
1200.28135,0.061313
1200.28235,0.061025
1200.28335,0.060784
1200.28435,0.060574
1200.28535,0.060361
1200.28635,0.060133
1200.28735,0.059915
1200.28835,0.059741
1200.28935,0.059569
1200.29035,0.059383
1200.29135,0.059179
1200.29235,0.058936
1200.29335,0.058677
1200.29435,0.058413
1200.29535,0.058147
1200.29635,0.057863
1200.29735,0.057546
1200.29835,0.057177
1200.29935,0.056797
1200.30035,0.056425
1200.30135,0.056079
1200.30235,0.055742
1200.30335,0.055405
1200.30435,0.055093
1200.30535,0.054862
1200.30635,0.054696
1200.30735,0.054558
1200.30835,0.054417
1200.30935,0.054267
1200.31035,0.054147
1200.31135,0.054096
1200.31235,0.054099
1200.31335,0.05411
1200.31435,0.054099
1200.31535,0.054043
1200.31635,0.053967
1200.31735,0.053878
1200.31835,0.05382
1200.31935,0.05376
1200.32035,0.05364
1200.32135,0.053453
1200.32235,0.053213
1200.32335,0.052976
1200.32435,0.052779
1200.32535,0.052586
1200.32635,0.052359
1200.32735,0.052081
1200.32835,0.051799
1200.32935,0.051554
1200.33035,0.051352
1200.33135,0.051188
1200.33235,0.051038
1200.33335,0.05093
1200.33435,0.050842
1200.33535,0.050782
1200.33635,0.050791
1200.33735,0.050846
1200.33835,0.050959
1200.33935,0.051121
1200.34035,0.051338
1200.34135,0.051615
1200.34235,0.051945
1200.34335,0.052306
1200.34435,0.052675
1200.34535,0.053036
1200.34635,0.053381
